earn1,earn2,earn3,earn4,earn5,earn6,aid1,aid2,aid3,aid4,aid5,aid6,xsexf,xhsdip,xchld05,single,grd1720,grade16,grd1315,grade12,grde911,white,hisp,black,age,paid1,paid2,paid3,paid4,tcpp1,tcpp2,tcpp3,tcpp4,tcpp5,tcpp6,tcpp7,tcpp8,tcpp9,tcpp10,tcprn1,tcprn2,tcprn3,tcprn4,tcprn5,tcprn6,tcprn7,tcprn8,tcprn9,tcprn10
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359.1673583984375,426.69012451171875,0,911.740234375,185.0625,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,32,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1376.9866943359375,2410.823486328125,485.79998779296875,0,0,0,0,0,0,875.73382568359375
0,155.17922973632812,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,378.7926025390625,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,25,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,6966.97802734375,1000.8235473632812,0,0,71.2738265991211,0,5366.97607421875,5439.11279296875
2339.2548828125,1487.1436767578125,1899.856201171875,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,28,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1789.9459228515625,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,31,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1693.4661865234375,2100.825927734375,309.8010559082031,433.3602294921875,1223.3197021484375,0,19.63728141784668
0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241.83360290527344,1931.7928466796875,1155.4654541015625,1517.823486328125,719.5999755859375,1099.0301513671875,674.25042724609375,1527.089111328125,1868.9876708984375,1173.3154296875
0,0,0,0,8421.6416015625,5969.02001953125,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,24,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,757.262451171875,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,37,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063.428955078125,1611.18017578125,2586.928466796875,2435.167724609375,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,36,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3774.95068359375,4055.878662109375,4512.12841796875,1200.895263671875
578.62152099609375,1264.390869140625,1262.517578125,896.77587890625,1432.378173828125,1359.7596435546875,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,464.4705810546875,705.5999755859375,0,0,0,0,0,0,0,0
0,0,0,0,0,135.1999969482422,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,34,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,71.882354736328125,646.79998779296875,0,0,0,1868.9876708984375,0,0
0,0,0,0,1804.8477783203125,3106.783935546875,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12563.9287109375,11759.1103515625,10245.79296875,14111.90625,10022.2353515625,11653.3017578125,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,40,0,0,0,0,1,1,1,1,1,1,1,1,1,1,10957.7998046875,10455.6767578125,13134.3408203125,14475.7119140625,10483.7841796875,10484.6640625,11623.7724609375,11234.5859375,9261.244140625,9277.017578125
0,3431.26416015625,4102.04736328125,4096.8212890625,4208.119140625,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,36,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,778.05902099609375,1714.11767578125,2857.39990234375,102.10344696044922,0,0,0,0,0
2358.792724609375,0,0,0,600,4032.831787109375,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,38,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3472.03955078125,3955.57568359375,4702.53955078125,2893.2646484375,2976.39990234375,3190.732666015625,4853.74755859375,4092.368896484375,3002.015869140625,3763.15869140625
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368.197021484375,3400.746826171875,9254.3720703125,6622.94580078125,6435.0498046875,5690.44580078125,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,358.7641296386719,0,0,0,0,0,0,0,0,0
2196.423583984375,2539.671630859375,4330.1103515625,5430.08447265625,6074.67529296875,7193.07080078125,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,28,1,0,0,0,1,1,1,1,1,1,1,1,0,0,246.05882263183594,5282.2001953125,5499.4052734375,5081.82421875,4939.31396484375,4869.54931640625,4988.064453125,496.18206787109375,0,0
2555.888916015625,4750.9794921875,5370.1923828125,5084.9853515625,5714.74951171875,5434.56103515625,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,17,1,0,0,0,1,1,1,0,1,1,0,0,0,0,944.74554443359375,401.7804260253906,1951.3009033203125,0,156.8000030517578,472.22845458984375,0,0,0,0
942.6273193359375,0,2586.2109375,2099.857177734375,3100.400146484375,2208.849365234375,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2175.838623046875,5134.39404296875
0,0,0,0,1667.9786376953125,3831.84423828125,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,32,1,1,1,1,1,0,0,1,0,0,1,0,1,1,365.0997314453125,0,0,17.017240524291992,0,0,709.77899169921875,0,736.077880859375,1136.654541015625
0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,39,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,45,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,39,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,30,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286.3214111328125,669.13214111328125,0,0,0,27.047832489013672,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,975.30694580078125,991.59954833984375,891.554443359375,974.558837890625,1034.5999755859375,2776.646484375,2893.717529296875,5452.6572265625,4644.10693359375,3424.13525390625
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,38,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,248.83604431152344,1558.0264892578125
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1048.3314208984375,25.163358688354492,297.6915283203125,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,61,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,400.5589294433594,4326.75244140625,7691.21142578125,0,484.26177978515625,1791.955322265625,401.8089904785156
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343.2584228515625,3259.281982421875,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,27,1,1,1,1,1,0,0,0,1,0,0,0,0,0,855.7188720703125,0,0,0,371,0,0,0,0,0
2661.803955078125,2129.94482421875,2031.7774658203125,1932.7464599609375,0,1396.4998779296875,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,34,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1535.423583984375,1989.5885009765625,1704.441162109375,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,35,0,1,1,0,1,0,0,0,0,0,1,0,0,1,2019.61767578125,0,0,0,0,0,2221.339599609375,0,0,3338.337890625
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,41,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772.37939453125,0,0,1783.172119140625,1263.9769287109375,1489.832763671875,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,25,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1958.137939453125,1979.5294189453125,2004.800048828125,2030.72412109375,1865.9488525390625,626.9405517578125,0,0,0,0
0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,27,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.88764190673828,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,36,1,1,1,0,1,1,1,0,0,0,0,0,0,0,268.4087219238281,2145.53466796875,1292.2069091796875,0,0,0,0,0,0,0
935.817626953125,2824.760009765625,4379.912109375,6625.138671875,6412.5078125,7511.982421875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.02941131591797,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,30,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,3479.3916015625,3917.643310546875,4245.2060546875,4536,3722.521484375,3225.853515625,3550.2666015625,3793.244873046875,3359.27880859375
51.838233947753906,0,548.45062255859375,681.16021728515625,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2907.800048828125,0,0,0,0,0,0,0,0,0
0,0,0,0,1190.998291015625,6635.04345703125,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,32,1,0,0,0,1,1,1,1,1,1,0,0,0,0,2972.058837890625,4300.7998046875,4169.22412109375,4190.9013671875,4714.99560546875,1223.2052001953125,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,30,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7284.0595703125,8877.6787109375,10810.3994140625,4337.3408203125,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702.431396484375,2073.83642578125,1321.4478759765625,1419.9017333984375,0,1709.2578125,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1798.441162109375,2007.5999755859375,1660.59912109375,1540.940185546875,2000.17041015625,2175.8798828125,2398.221435546875,1956.4176025390625,2144.348388671875,2028.6822509765625
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,524.34375,3724.16796875,3031.874755859375,3885.359619140625,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,28,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,602.70587158203125,0,0,0,2559.52783203125,2606.4013671875,2283.248291015625
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,34,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,59,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.8603515625,1412.319091796875,1387.2213134765625,1378.3145751953125,1364.0826416015625,1341.703125,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728.115478515625,3737.5322265625,3133.897705078125,4726.72119140625,4412.53271484375,4267.4384765625,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3169.7353515625,4009.60009765625,2623.491455078125,248.03292846679688,0,0,0,0,0,0
945.2808837890625,1348.7301025390625,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,37,0,0,0,0,1,1,1,0,0,1,1,1,1,1,2999.00244140625,5173.09228515625,3213.4248046875,0,0,4028.831787109375,4953.53125,2560.9658203125,1080.6676025390625,2912.65234375
0,0,0,0,0,2656.93310546875,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,26,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,43,1,1,1,0,1,1,1,1,1,1,1,1,1,0,194.91175842285156,723.79998779296875,3549.512939453125,4300.6630859375,2013.11181640625,3169.279541015625,3801.48291015625,3614.827880859375,3330.48779296875,0
0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,29,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6032.6123046875,6063.9775390625,6116.984375,6187.29443359375,0
0,0,0,0,78.39555358886719,1267.870849609375,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,36,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,900.31390380859375,6711.1875,7217.7353515625,5359.37109375,4580.01806640625
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,48,1,1,1,1,1,1,0,0,0,0,1,1,1,1,182.62747192382812,2533.819580078125,0,0,0,0,2930.515625,2043.5234375,2645.855712890625,3194.6376953125
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2330.02685546875,2393.118408203125,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,43,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,46,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2126.427978515625,250.5824432373047,0,0,0
172.6224365234375,28.625164031982422,1265.361083984375,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,32,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1721.756591796875
0,1364.0826416015625,1118.0859375,996.93115234375,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,34,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810.39056396484375,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,35,0,0,1,1,1,1,1,1,1,0,0,0,0,0,3543.39990234375,2894.34912109375,3268.617919921875,2489.069091796875,2402.7763671875,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,36,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3273.3408203125,1042.5830078125,1157.8787841796875,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,28,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,192.43934631347656,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,29,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.27055740356445,0,0,0
1011.2261352539062,0,0,0,0,1909.3310546875,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,31,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1009.8545532226562,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285.4945068359375,1587.1192626953125,3389.22802734375,3148.182373046875,3565.858642578125,279.1661682128906,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1376.9866943359375,613.76470947265625,1029,958.637939453125,3483.86474609375,3146.206298828125,1994.0716552734375,551.2813720703125,298.0072326660156,0
798.5701904296875,1082.23681640625,3189.014404296875,7393.25830078125,6663.6220703125,5194.6015625,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,29,0,0,0,0,1,1,1,0,0,1,1,1,1,1,5789.2939453125,1344,320.49139404296875,0,0,363.61627197265625,15000,14247.7265625,6845.41943359375,12138.861328125
52.75904846191406,0,0,0,0,2141.88671875,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4467.34423828125,0,0,0,0,0,0,0,4298.75439453125,0
165.2602996826172,0,2538.440673828125,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,17,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,370.9877624511719,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,34,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,777.42254638671875,1310.859375,324.6710510253906,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,41,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,26,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,30,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2440.538818359375,1975.0496826171875,2131.26513671875,4740.4873046875,4785.279296875,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,30,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1236.7529296875,0,689.880859375,3488.2353515625,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,28,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,484.352783203125
1105.88232421875,0,620.94696044921875,0,2621.490966796875,2888.30126953125,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,32,0,0,0,0,1,1,1,0,1,0,1,0,0,0,3080,2770.97412109375,2859.506103515625,0,2753.302490234375,0,31.290760040283203,0,0,0
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,232.35267639160156,1459.506103515625,1618.8197021484375,1866.1021728515625,309.9275207519531,821.750244140625,1424.458251953125
0,533.7430419921875,2935.6181640625,2762.886962890625,2425,3080.8095703125,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,37,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1777.8756103515625,3065.435791015625,3146.42138671875,3413.029296875,2872.800048828125,2580.9482421875,2969.267822265625,2041.87060546875,2604.947021484375,2418.857666015625
700.17559814453125,5158.40771484375,4860.2041015625,6020.65966796875,5552.65380859375,6057.193359375,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,43,0,0,0,0,1,1,1,1,1,1,1,1,1,1,6029.7998046875,7467.73291015625,6250.71484375,5372.1328125,6418.5546875,8058.4365234375,6861.61669921875,1724.4759521484375,3950.11474609375,2864.075927734375
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825.126220703125,5280.89892578125,5095.7109375,5012.109375,4965.5576171875,4875,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,30,1,0,0,1,1,1,1,1,1,1,1,1,1,0,481.59539794921875,4197.96337890625,3807,3311,2680.215576171875,3855.9140625,2271.9404296875,405.7957763671875,103.1810073852539,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,39,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,920.27972412109375,139.62864685058594,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,40,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1025.2491455078125,0,0,0,0,0,0
0,1643.64111328125,7472.96533203125,5543.34423828125,4423.75,6196.41259765625,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,30,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1473.9427490234375,6147.1806640625,5179.35009765625,5381.62646484375
0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3233.0107421875,4062.58740234375,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,28,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1125.5263671875,3124.542724609375,4133.2353515625,3099.60009765625,3770.737060546875,4890.81005859375,155.2971954345703,0,0,1411.0643310546875
265.41900634765625,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,40,1,0,0,0,1,1,1,0,0,0,0,0,0,0,994.30511474609375,7059.96240234375,6068.529296875,0,0,0,0,0,0,0
2460.684814453125,4267.10009765625,3621.948974609375,2155.574462890625,473.960693359375,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.66265869140625,1035.33544921875,3634.413330078125,727.35137939453125,3826.565185546875,1593.490966796875,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,35,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1267,2308.67236328125,2032.7296142578125,0,0,0,1743.3424072265625,3366.476806640625,830.80804443359375
1714.72314453125,1804.5435791015625,538.7705078125,1993.6248779296875,1603.5537109375,1915.47021484375,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1573.8944091796875,391.20587158203125,1411.199951171875,1133.064697265625,1215.9315185546875,379.6153869628906,1738.0858154296875,1522.6568603515625,1799.9637451171875,514.34368896484375
0,197.6221160888672,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,34,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2960.452880859375,2347.2353515625,1454.5999755859375,0,0,6141.42919921875,0,0
